bin,scheme,brand,card_type,is_prepaid,country,bank_name,created_at
512992,mastercard,,debit,,US,SANTANDER,1999-01-08 04:05:06
513046,mastercard,,credit,,FR,,1999-01-08 04:05:06
513101,mastercard,,credit,,FR,CREDIT AGRICOLE,1999-01-08 04:05:06
513141,mastercard,,credit,,FR,CREDIT AGRICOLE,1999-01-08 04:05:06
513162,mastercard,,credit,,FR,CREDIT AGRICOLE,1999-01-08 04:05:06
513165,mastercard,,credit,,FR,CREDIT AGRICOLE,1999-01-08 04:05:06
513200,mastercard,,credit,,FR,CREDIT MUTUEL,1999-01-08 04:05:06
513249,mastercard,,credit,,FR,,1999-01-08 04:05:06
513272,mastercard,,credit,,FR,CREDIT MUTUEL,1999-01-08 04:05:06
513286,mastercard,,credit,,FR,CREDIT MUTUEL,1999-01-08 04:05:06
513414,mastercard,,credit,,FR,,1999-01-08 04:05:06
513415,mastercard,,credit,,FR,,1999-01-08 04:05:06
513505,mastercard,,credit,,FR,BANQUE POPULAIRE,1999-01-08 04:05:06
513507,mastercard,,credit,,FR,"EUROPAY FRANCE, S.A.",1999-01-08 04:05:06
513517,mastercard,,credit,,FR,BPPC,1999-01-08 04:05:06
513522,mastercard,,credit,,FR,,1999-01-08 04:05:06
513528,mastercard,,credit,,FR,BANQUE POPULAIRE,1999-01-08 04:05:06
513532,mastercard,,credit,,FR,,1999-01-08 04:05:06
513534,mastercard,,credit,,FR,,1999-01-08 04:05:06
513540,mastercard,,credit,,FR,,1999-01-08 04:05:06
513554,mastercard,,credit,,FR,BANQUE POPULAIRE,1999-01-08 04:05:06
513624,mastercard,,credit,,FR,BARCLAYS,1999-01-08 04:05:06
513625,mastercard,,credit,,FR,ING DIRECT,1999-01-08 04:05:06
513659,mastercard,,credit,,CH,GE MONEY,1999-01-08 04:05:06
513680,mastercard,,credit,,BS,,1999-01-08 04:05:06
514004,mastercard,,credit,,BR,BRADESCO,1999-01-08 04:05:06
514045,mastercard,,credit,,AU,AUSSIE,1999-01-08 04:05:06
514138,mastercard,,debit,,US,POPULAR COMMUNITY,1999-01-08 04:05:06
514149,mastercard,,debit,,US,THIRD FEDERAL,1999-01-08 04:05:06
514204,mastercard,,debit,,US,CENTERSTATE,1999-01-08 04:05:06
514215,mastercard,,debit,,US,RBFCU,1999-01-08 04:05:06
514230,mastercard,,debit,,US,WOODFOREST,1999-01-08 04:05:06
514292,mastercard,,debit,,US,GENFED,1999-01-08 04:05:06
514309,mastercard,,debit,,US,SAN ANTONIO CREDIT UNION,1999-01-08 04:05:06
514378,mastercard,,debit,,US,LAKELAND,1999-01-08 04:05:06
514401,mastercard,,debit,,US,CITIZENS TRI-COUNTY,1999-01-08 04:05:06
514406,mastercard,,debit,,US,"MONEY ACCESS SERVICE, INC.",1999-01-08 04:05:06
514441,mastercard,,debit,,US,NAVY ARMY FEDERAL CREDIT UNION,1999-01-08 04:05:06
514476,mastercard,,debit,,US,NORTH BROOKFIELD SAVINGS,1999-01-08 04:05:06
514478,mastercard,,debit,,US,FIRST VICTORIA,1999-01-08 04:05:06
514519,mastercard,,debit,,US,FREEDOM FEDERAL CREDIT UNION,1999-01-08 04:05:06
514525,mastercard,,debit,,US,FIRSTMARK CREDIT UNION,1999-01-08 04:05:06
514573,mastercard,,debit,,US,FRANKLIN SYNERGY,1999-01-08 04:05:06
514582,mastercard,,debit,,US,WALDEN SAVINGS,1999-01-08 04:05:06
514609,mastercard,,debit,,US,FIRST BANK,1999-01-08 04:05:06
514616,mastercard,,debit,,US,WOODFOREST NATIONAL,1999-01-08 04:05:06
514629,mastercard,,debit,,US,FIDELITY,1999-01-08 04:05:06
514654,mastercard,,credit,,US,FIRST BANK,1999-01-08 04:05:06
514685,mastercard,,credit,,US,CITIBANK,1999-01-08 04:05:06
514724,mastercard,,credit,,US,FIRST PLACE,1999-01-08 04:05:06
514741,mastercard,,debit,,US,TEXANS CREDIT UNION,1999-01-08 04:05:06
514750,mastercard,,debit,,US,ASSOCIATED,1999-01-08 04:05:06
514759,mastercard,,debit,,US,CAPITAL ONE,1999-01-08 04:05:06
514813,mastercard,,debit,,AU,MEBANK,1999-01-08 04:05:06
514865,mastercard,,credit,,US,GE CAPITAL RETAIL,1999-01-08 04:05:06
514868,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
514874,mastercard,,credit,,US,CHASE,1999-01-08 04:05:06
514879,mastercard,,credit,,CA,SERVUS CREDIT UNION,1999-01-08 04:05:06
514882,mastercard,,credit,,MY,RHBBANK,1999-01-08 04:05:06
514887,mastercard,,credit,,US,BARCLAYCARD,1999-01-08 04:05:06
514888,mastercard,,credit,,US,BARCLAYS,1999-01-08 04:05:06
514891,mastercard,,credit,,US,BARCLAYS,1999-01-08 04:05:06
514895,mastercard,,credit,,BR,BANCO DO BRASIL,1999-01-08 04:05:06
514896,mastercard,,credit,,MY,HONG LEONG,1999-01-08 04:05:06
514987,mastercard,,debit,,US,SECURITY STATE,1999-01-08 04:05:06
515042,mastercard,,debit,,US,BANK MUTUAL,1999-01-08 04:05:06
515050,mastercard,,debit,,US,PIONEER VALLEY FEDERAL CREDIT UNION,1999-01-08 04:05:06
515069,mastercard,,debit,,US,METABANK,1999-01-08 04:05:06
515142,mastercard,,credit,,US,COMERICA,1999-01-08 04:05:06
515163,mastercard,,debit,,US,CENTENNIAL,1999-01-08 04:05:06
515241,mastercard,,debit,,US,CAPITAL ONE,1999-01-08 04:05:06
515252,mastercard,,debit,,US,LAFAYETTE FEDERAL CREDIT UNION,1999-01-08 04:05:06
515255,mastercard,,debit,,US,SUN EAST FEDERAL CREDIT UNION,1999-01-08 04:05:06
515549,mastercard,,debit,,US,COMERICA,1999-01-08 04:05:06
515550,mastercard,,debit,,US,COMERICA,1999-01-08 04:05:06
515551,mastercard,,debit,,US,WELLS FARGO,1999-01-08 04:05:06
515563,mastercard,,debit,,US,CHASE,1999-01-08 04:05:06
515590,mastercard,,credit,,BR,SANTANDER BANESPA,1999-01-08 04:05:06
515594,mastercard,,credit,,KR,SHINHAN,1999-01-08 04:05:06
515597,mastercard,,credit,,US,CAPITAL ONE,1999-01-08 04:05:06
515599,mastercard,,credit,,US,CAPITAL ONE,1999-01-08 04:05:06
515601,mastercard,,credit,,BR,UNICRED,1999-01-08 04:05:06
515664,mastercard,,credit,,US,CABRILLO CREDIT UNION,1999-01-08 04:05:06
515735,mastercard,,credit,,US,CITI,1999-01-08 04:05:06
515878,mastercard,,credit,,ES,DEUTSCHE,1999-01-08 04:05:06
515891,mastercard,,credit,,BR,BANCO DO BRASIL,1999-01-08 04:05:06
515894,mastercard,,credit,,BR,BANCO COOPERATIVO DO BRASIL S/A ,1999-01-08 04:05:06
515922,mastercard,,debit,,US,BANK OF THE PANHANDLE,1999-01-08 04:05:06
515937,mastercard,,debit,,US,CITIZENS COMMUNITY,1999-01-08 04:05:06
516056,mastercard,,credit,,MY,CITIBANK,1999-01-08 04:05:06
516075,mastercard,,credit,,CA,CAPITAL ONE BANK OF CANADA BRANCH,1999-01-08 04:05:06
516230,mastercard,,credit,,BR,NUBANK,1999-01-08 04:05:06
516296,mastercard,,debit,,AU,,1999-01-08 04:05:06
516310,mastercard,,credit,,AU,WESTPAC,1999-01-08 04:05:06
516319,mastercard,,credit,,AU,WESTPAC,1999-01-08 04:05:06
516320,mastercard,,debit,,AU,WESTPAC BANKING CORPORATION,1999-01-08 04:05:06
516361,mastercard,,debit,,AU,WESTPAC,1999-01-08 04:05:06
516390,mastercard,,debit,,AU,WESTPAC,1999-01-08 04:05:06
516511,mastercard,,debit,y,CA,PEOPLES TRUST COMPANY,1999-01-08 04:05:06
516693,mastercard,,debit,,US,GATE CITY,1999-01-08 04:05:06
516724,mastercard,,debit,,US,LENNOX EMPLOYEES CREDIT UNION,1999-01-08 04:05:06
516746,mastercard,,debit,,GE,Bank of Georgia,1999-01-08 04:05:06
516795,mastercard,,debit,,IT,INTESA SANPAOLO,1999-01-08 04:05:06
516943,mastercard,,debit,,TR,GARANTI,1999-01-08 04:05:06
516968,mastercard,,debit,,IE,KBC Bank Ireland,1999-01-08 04:05:06
517012,mastercard,,debit,,DK,Sparekassen Kronjylland,1999-01-08 04:05:06
517021,mastercard,,debit,,DK,Sydbank,1999-01-08 04:05:06
517040,mastercard,,debit,,TR,GARANTI,1999-01-08 04:05:06
517099,mastercard,,credit,,US,,1999-01-08 04:05:06
517305,mastercard,,credit,,US,CAPITAL ONE,1999-01-08 04:05:06
517537,mastercard,,credit,,CA,TORONTO-DOMINION BANK,1999-01-08 04:05:06
517545,mastercard,,debit,,US,HUNTINGTON,1999-01-08 04:05:06
517547,mastercard,,debit,,US,ANCHOR,1999-01-08 04:05:06
517552,mastercard,,debit,,US,KINECTA FEDERAL CREDIT UNION,1999-01-08 04:05:06
517554,mastercard,,debit,,AE,NBAD,1999-01-08 04:05:06
517561,mastercard,,credit,,US,EMERY FEDERAL CREDIT UNION,1999-01-08 04:05:06
517572,mastercard,,credit,,US,BANK OF AMERICA,1999-01-08 04:05:06
517573,mastercard,,debit,,US,,1999-01-08 04:05:06
517594,mastercard,,credit,,US,,1999-01-08 04:05:06
517712,mastercard,,debit,,MX,BANAMEX,1999-01-08 04:05:06
517759,mastercard,,credit,,CA,CIBC,1999-01-08 04:05:06
517760,mastercard,,credit,,US,FIRST PREMIER BANK,1999-01-08 04:05:06
517800,mastercard,,credit,,US,FIRST PREMIER BANK,1999-01-08 04:05:06
517801,mastercard,,credit,,MY,AFFIN,1999-01-08 04:05:06
517805,mastercard,,credit,,US,CAPITAL ONE BANK,1999-01-08 04:05:06
517862,mastercard,,debit,,US,FIRST,1999-01-08 04:05:06
517869,mastercard,,debit,,US,UNION,1999-01-08 04:05:06
517895,mastercard,,debit,,US,CITY NATIONAL,1999-01-08 04:05:06
517942,mastercard,,credit,,AR,,1999-01-08 04:05:06
518004,mastercard,,credit,,MX,BANAMEX,1999-01-08 04:05:06
518081,mastercard,,credit,,US,,1999-01-08 04:05:06
518127,mastercard,,credit,,CA,PRESIDENTS CHOICE,1999-01-08 04:05:06
518148,mastercard,,credit,,BR,SANTANDER,1999-01-08 04:05:06
518303,mastercard,,credit,,MY,CIMB ISLAMIC,1999-01-08 04:05:06
518337,mastercard,,credit,,US,CHASE,1999-01-08 04:05:06
518445,mastercard,,credit,,US,CHASE,1999-01-08 04:05:06
518454,mastercard,,credit,,BR,BANCO VOTORANTIM,1999-01-08 04:05:06
518544,mastercard,,credit,,BR,BANCO IBI S.A. BANCO MULTIPLO,1999-01-08 04:05:06
518652,mastercard,,credit,,GB,TESCO,1999-01-08 04:05:06
518653,mastercard,,credit,,US,,1999-01-08 04:05:06
518694,mastercard,,credit,,SA,ALAHLI,1999-01-08 04:05:06
518710,mastercard,,credit,,CN,CHINA MERCHANTS,1999-01-08 04:05:06
518759,mastercard,,credit,,BR,BANCO DO BRASIL S.A.,1999-01-08 04:05:06
518767,mastercard,,credit,,BR,CAIXA ECONOMICA FEDERAL,1999-01-08 04:05:06
518853,mastercard,,credit,,MX,BANAMEX,1999-01-08 04:05:06
518899,mastercard,,credit,,MX,BANAMEX,1999-01-08 04:05:06
518955,mastercard,,credit,,IL,LEUMI,1999-01-08 04:05:06
519123,mastercard,,credit,,CA,BANK OF MONTREAL,1999-01-08 04:05:06
519133,mastercard,,credit,,CA,BANK OF MONTREAL,1999-01-08 04:05:06
519244,mastercard,,debit,,AU,BENDIGO,1999-01-08 04:05:06
519280,mastercard,,debit,,US,AMSCOT,1999-01-08 04:05:06
519285,mastercard,,debit,,US,GREEN DOT,1999-01-08 04:05:06
519344,mastercard,,credit,,DE,COMMERZBANK,1999-01-08 04:05:06
519391,mastercard,,credit,,CA,HSBC,1999-01-08 04:05:06
519461,mastercard,,debit,,US,GREEN,1999-01-08 04:05:06
519469,mastercard,,debit,,MY,,1999-01-08 04:05:06
519603,mastercard,,debit,,MY,CIMB,1999-01-08 04:05:06
519612,mastercard,,debit,,ZA,STANDARD,1999-01-08 04:05:06
519667,mastercard,,credit,,US,SUNTRUST,1999-01-08 04:05:06
519669,mastercard,,debit,,US,SUNTRUST,1999-01-08 04:05:06
519696,mastercard,,credit,,BR,,1999-01-08 04:05:06
519960,mastercard,,credit,,US,FIDELITY,1999-01-08 04:05:06
520000,mastercard,,credit,,MY,PUBLIC,1999-01-08 04:05:06
520001,mastercard,,credit,,US,BANK OF AMERICA,1999-01-08 04:05:06
520021,mastercard,,credit,,MX,BANAMEX,1999-01-08 04:05:06
520090,mastercard,,credit,,SA,RIYAD,1999-01-08 04:05:06
520095,mastercard,,debit,,MY,ALLIANCE,1999-01-08 04:05:06
520118,mastercard,,credit,,US,CAPITAL ONE,1999-01-08 04:05:06
520156,mastercard,,credit,,BR,BANCO DE BRASILIA,1999-01-08 04:05:06
520301,mastercard,,credit,,DE,VALOVIS COMMERCIAL,1999-01-08 04:05:06
520396,mastercard,,credit,,MY,BANK ISLAM,1999-01-08 04:05:06
520401,mastercard,,credit,,BR,CREDICARD,1999-01-08 04:05:06
520416,mastercard,,debit,,MX,BANAMEX,1999-01-08 04:05:06
520521,mastercard,,credit,,US,,1999-01-08 04:05:06
520595,mastercard,,debit,,US,LIBERTY,1999-01-08 04:05:06
520694,mastercard,,debit,,MX,BANAMEX,1999-01-08 04:05:06
520697,mastercard,,credit,,BE,ING,1999-01-08 04:05:06
520698,mastercard,,debit,,MX,BANAMEX,1999-01-08 04:05:06
520867,mastercard,,credit,,JP,"MILLION CARD SERVICE CO., LTD.",1999-01-08 04:05:06
520898,mastercard,,credit,,BR,PANAMERICANO,1999-01-08 04:05:06
520915,mastercard,,credit,,IT,UBI BANCA POPOLARE DI BERGAMO,1999-01-08 04:05:06
520953,mastercard,,credit,,NL,RABOBANK,1999-01-08 04:05:06
521044,mastercard,,credit,,US,BRYANT STATE,1999-01-08 04:05:06
521059,mastercard,,debit,,MY,CIMB,1999-01-08 04:05:06
521105,mastercard,,debit,,US,CAPITAL ONE,1999-01-08 04:05:06
521174,mastercard,,credit,,BR,,1999-01-08 04:05:06
521180,mastercard,,credit,,BR,SANTANDER,1999-01-08 04:05:06
521314,mastercard,,credit,,AE,FIRST GULF,1999-01-08 04:05:06
521333,mastercard,,credit,,US,SYNCHRONY,1999-01-08 04:05:06
521395,mastercard,,credit,,MY,CIMBISLAMIC,1999-01-08 04:05:06
521397,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
521591,mastercard,,debit,,US,FIRST,1999-01-08 04:05:06
521692,mastercard,,debit,,US,GOETZ CREDIT UNION,1999-01-08 04:05:06
521729,mastercard,,debit,,AU,COMMONWEALTH,1999-01-08 04:05:06
521730,mastercard,,debit,,US,BMO HARRIS,1999-01-08 04:05:06
521853,mastercard,,credit,,US,GE CAPITAL RETAIL,1999-01-08 04:05:06
521881,mastercard,,credit,,TH,,1999-01-08 04:05:06
521887,mastercard,,credit,,MY,OCBC,1999-01-08 04:05:06
521892,mastercard,,credit,,CL,SANTANDER,1999-01-08 04:05:06
521969,mastercard,,debit,,US,,1999-01-08 04:05:06
521990,mastercard,,debit,,US,ARMSTRONG,1999-01-08 04:05:06
521991,mastercard,,debit,,US,FIRST INTERSTATE,1999-01-08 04:05:06
521997,mastercard,,debit,,US,BANCFIRST,1999-01-08 04:05:06
522078,mastercard,,credit,,NL,ABN AMRO,1999-01-08 04:05:06
522100,mastercard,,credit,,ZA,"STANDARD BANK OF SOUTH AFRICA, LTD.",1999-01-08 04:05:06
522130,mastercard,,credit,,MX,BANAMEX,1999-01-08 04:05:06
522135,mastercard,,credit,,AR,CORDIAL,1999-01-08 04:05:06
522174,mastercard,,credit,,MX,HSBC,1999-01-08 04:05:06
522222,mastercard,,credit,,MY,,1999-01-08 04:05:06
522223,mastercard,,credit,,RU,AVANGARD,1999-01-08 04:05:06
522242,mastercard,,credit,,MY,BANK RAKYAT,1999-01-08 04:05:06
522273,mastercard,,credit,,BR,BANCO DU BRAZIL,1999-01-08 04:05:06
522279,mastercard,,credit,,US,KINECTA FEDERAL CREDIT UNION,1999-01-08 04:05:06
522498,mastercard,,credit,,MX,BANCOMER,1999-01-08 04:05:06
522539,mastercard,,debit,,US,,1999-01-08 04:05:06
522661,mastercard,,credit,,SE,Handelsbanken,1999-01-08 04:05:06
522688,mastercard,,credit,,RU,,1999-01-08 04:05:06
522832,mastercard,,credit,,CL,BANCO DE CHILE,1999-01-08 04:05:06
522840,mastercard,,credit,,BR,SANTANDER,1999-01-08 04:05:06
523206,mastercard,,credit,,DE,EURO KARTENSYSTEME EUROCARD UND EUROCHEQUE GMBH,1999-01-08 04:05:06
523227,mastercard,,credit,,DE,DEUTSCHE,1999-01-08 04:05:06
523229,mastercard,,credit,,DE,EURO KARTENSYSTEME GMBH,1999-01-08 04:05:06
523256,mastercard,,credit,,DE,DEUTSCHER SPARKASSEN UND GIROVERBAND,1999-01-08 04:05:06
523276,mastercard,,credit,,DE,DEUTSCHE,1999-01-08 04:05:06
523400,mastercard,,credit,,DE,DEUTSCHE KREDITBANK AG,1999-01-08 04:05:06
523678,mastercard,,credit,,US,,1999-01-08 04:05:06
523748,mastercard,,debit,,AU,COMMONWEALTH,1999-01-08 04:05:06
523762,mastercard,,credit,,US,EDWARD JONES,1999-01-08 04:05:06
523828,mastercard,,debit,,US,DURAND STATE,1999-01-08 04:05:06
523845,mastercard,,debit,,US,BANK OF PERRY,1999-01-08 04:05:06
523935,mastercard,,credit,,MY,CITIBANK,1999-01-08 04:05:06
523938,mastercard,,credit,,MY,PUBLIC,1999-01-08 04:05:06
523945,mastercard,,credit,,MY,MAYBANK,1999-01-08 04:05:06
523970,mastercard,,credit,,SA,SAMBA,1999-01-08 04:05:06
523982,mastercard,,credit,,ZA,STANDARD,1999-01-08 04:05:06
523999,mastercard,,credit,,MY,STANDARD CHARTERED,1999-01-08 04:05:06
524003,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
524038,mastercard,,credit,,US,CITIZENS,1999-01-08 04:05:06
524040,mastercard,,credit,,SG,OCBC,1999-01-08 04:05:06
524125,mastercard,,credit,,ID,,1999-01-08 04:05:06
524147,mastercard,,credit,,MY,OCBC,1999-01-08 04:05:06
524149,mastercard,,credit,,US,CAPITAL ONE,1999-01-08 04:05:06
524165,mastercard,,credit,,SA,SAUDI HOLLANDI,1999-01-08 04:05:06
524178,mastercard,,credit,,IN,AXIS,1999-01-08 04:05:06
524325,mastercard,,credit,,ID,MANDIRI,1999-01-08 04:05:06
524337,mastercard,,credit,,CA,CAPITAL ONE,1999-01-08 04:05:06
524347,mastercard,,credit,,TR,AKBANK,1999-01-08 04:05:06
524355,mastercard,,credit,,SG,STANDARD CHARTERED,1999-01-08 04:05:06
524366,mastercard,,credit,,US,GE CAPITAL RETAIL,1999-01-08 04:05:06
524694,mastercard,,credit,,IT,INTESA SAN PAOLO,1999-01-08 04:05:06
524702,mastercard,,credit,,AR,HSBC,1999-01-08 04:05:06
524846,mastercard,,credit,,US,,1999-01-08 04:05:06
524865,mastercard,,credit,,CN,BANK OF CHINA,1999-01-08 04:05:06
524886,mastercard,,credit,,NL,,1999-01-08 04:05:06
525013,mastercard,,credit,,JP,,1999-01-08 04:05:06
525307,mastercard,,credit,,US,FINANCIAL PARTNERS,1999-01-08 04:05:06
525320,mastercard,Electron,credit,,BR,ITAU UNIBANCO S/A,1999-01-08 04:05:06
525413,mastercard,,credit,,TR,HSBC,1999-01-08 04:05:06
525424,mastercard,,credit,,MX,BANAMEX,1999-01-08 04:05:06
525482,mastercard,,credit,,BR,BANCO DO BRASIL,1999-01-08 04:05:06
525489,mastercard,,credit,,AR,HSBC,1999-01-08 04:05:06
525496,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
525500,mastercard,Cartasi Gold,credit,,IT,CARTASI S.P.A.,1999-01-08 04:05:06
525535,mastercard,,credit,,IT,,1999-01-08 04:05:06
525590,mastercard,,credit,,IT,CARTASI S.P.A.,1999-01-08 04:05:06
525623,mastercard,,credit,,CL,,1999-01-08 04:05:06
525629,mastercard,,credit,,MY,AEON CREDIT SERVICE,1999-01-08 04:05:06
525640,mastercard,,credit,,BR,,1999-01-08 04:05:06
525662,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
525663,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
525678,mastercard,,debit,,MX,BANAMEX,1999-01-08 04:05:06
525695,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
525717,mastercard,,credit,,RU,,1999-01-08 04:05:06
525823,mastercard,,debit,,BR,BONSUCESSO,1999-01-08 04:05:06
525849,mastercard,,credit,,DE,,1999-01-08 04:05:06
525891,mastercard,,credit,,CA,BANQUE NATIONALE,1999-01-08 04:05:06
525925,mastercard,,credit,,BR,HSBC,1999-01-08 04:05:06
526218,mastercard,,debit,,US,"CITIBANK SOUTH DAKOTA, N.A.",1999-01-08 04:05:06
526219,mastercard,,debit,,US,"CITIBANK SOUTH DAKOTA, N.A.",1999-01-08 04:05:06
526222,mastercard,,debit,,US,"CITIBANK SOUTH DAKOTA, N.A.",1999-01-08 04:05:06
526224,mastercard,,debit,,US,"CITIBANK SOUTH DAKOTA, N.A.",1999-01-08 04:05:06
526225,mastercard,,debit,,US,"CITIBANK SOUTH DAKOTA, N.A.",1999-01-08 04:05:06
526226,mastercard,,debit,,US,"CITIBANK SOUTH DAKOTA, N.A.",1999-01-08 04:05:06
526228,mastercard,,debit,,US,"CITIBANK SOUTH DAKOTA, N.A.",1999-01-08 04:05:06
526229,mastercard,,debit,,US,"CITIBANK SOUTH DAKOTA, N.A.",1999-01-08 04:05:06
526232,mastercard,,debit,,US,,1999-01-08 04:05:06
526334,mastercard,,credit,,DK,Sydbank,1999-01-08 04:05:06
526430,mastercard,,debit,,IT,UNICREDIT,1999-01-08 04:05:06
526471,mastercard,,debit,,SG,POSB,1999-01-08 04:05:06
526606,mastercard,,credit,,AT,EASYBANK,1999-01-08 04:05:06
526623,mastercard,,credit,,AT,PAYLIFE BANK GMBH,1999-01-08 04:05:06
526624,mastercard,,credit,,AT,PAYLIFE BANK GMBH,1999-01-08 04:05:06
526625,mastercard,,credit,,AT,PAYLIFE BANK GMBH,1999-01-08 04:05:06
526691,mastercard,,credit,,AT,PSKBANK,1999-01-08 04:05:06
526731,mastercard,,debit,,IN,AXIS,1999-01-08 04:05:06
526741,mastercard,,debit,,IT,CARIPARMA,1999-01-08 04:05:06
526750,mastercard,,debit,,CH,RAIFFEISEN,1999-01-08 04:05:06
526769,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
526778,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
526801,mastercard,,credit,,CA,CIBC,1999-01-08 04:05:06
526835,mastercard,,credit,,US,CAPITAL ONE,1999-01-08 04:05:06
526851,mastercard,,credit,,MY,CITIBANK,1999-01-08 04:05:06
526863,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
526948,mastercard,,credit,,NO,Nordea,1999-01-08 04:05:06
526973,mastercard,,credit,,TR,,1999-01-08 04:05:06
527368,mastercard,,debit,,US,GREEN DOT,1999-01-08 04:05:06
527395,mastercard,,debit,,US,GREEN DOT,1999-01-08 04:05:06
527407,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
527468,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
527496,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
527497,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
527513,mastercard,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
527515,mastercard,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
527517,mastercard,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
527518,mastercard,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
527519,mastercard,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
527520,mastercard,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
527523,mastercard,,debit,,US,BANK OF AMERICA,1999-01-08 04:05:06
527608,mastercard,,credit,,AR,MACRO,1999-01-08 04:05:06
527660,mastercard,,debit,,BR,CONTASUPER,1999-01-08 04:05:06
528013,mastercard,,debit,,AU,BANKWEST,1999-01-08 04:05:06
528052,mastercard,,credit,,BR,SANTANDER,1999-01-08 04:05:06
528061,mastercard,,debit,y,CA,BANK OF MONTREAL,1999-01-08 04:05:06
528074,mastercard,,credit,,MX,,1999-01-08 04:05:06
528084,mastercard,,credit,,BR,BANCO DO BRASIL,1999-01-08 04:05:06
528208,mastercard,,debit,,TR,ZIRAAT BANKASI,1999-01-08 04:05:06
528210,mastercard,,debit,,US,METABANK,1999-01-08 04:05:06
528390,mastercard,,credit,,EE,LHV PANK,1999-01-08 04:05:06
528497,mastercard,,debit,,ZA,CAPITEC,1999-01-08 04:05:06
528683,mastercard,,credit,,GB,HALIFAX,1999-01-08 04:05:06
528689,mastercard,,credit,,GB,SANTANDER,1999-01-08 04:05:06
528715,mastercard,,debit,,US,CHASE,1999-01-08 04:05:06
528730,mastercard,,debit,,US,BANKATLANTIC,1999-01-08 04:05:06
528804,mastercard,,credit,,MX,BANAMEX,1999-01-08 04:05:06
528843,mastercard,,credit,,MX,BANAMEX,1999-01-08 04:05:06
528851,mastercard,,credit,,MX,BANAMEX,1999-01-08 04:05:06
528852,mastercard,,debit,,US,GREEN DOT,1999-01-08 04:05:06
528913,mastercard,,credit,,SG,ABN-AMRO,1999-01-08 04:05:06
528919,mastercard,,credit,,ID,CIMB Niaga,1999-01-08 04:05:06
528925,mastercard,,credit,,MY,MBF CARDS,1999-01-08 04:05:06
528932,mastercard,,credit,,MY,HONG LEONG,1999-01-08 04:05:06
528939,mastercard,,credit,,TR,GARANTI,1999-01-08 04:05:06
528942,mastercard,,credit,,US,CAPITAL ONE,1999-01-08 04:05:06
529001,mastercard,,credit,,MX,BANAMEX,1999-01-08 04:05:06
529020,mastercard,,credit,,AU,WOOLWORTHS,1999-01-08 04:05:06
529091,mastercard,,credit,,MX,BANAMEX,1999-01-08 04:05:06
529108,mastercard,,credit,,US,BARCLAYS BANK DELAWARE,1999-01-08 04:05:06
529115,mastercard,,credit,,US,CAPITAL ONE BANK,1999-01-08 04:05:06
529149,mastercard,,credit,,US,CAPITAL ONE BANK,1999-01-08 04:05:06
529204,mastercard,,credit,,IT,CARTASI S.P.A.,1999-01-08 04:05:06
529323,mastercard,,credit,,BR,ITAU,1999-01-08 04:05:06
529512,mastercard,,debit,,AU,WOOLWORTHS MONEY,1999-01-08 04:05:06
529569,mastercard,,credit,,US,,1999-01-08 04:05:06
529585,mastercard,,debit,,BE,,1999-01-08 04:05:06
529712,mastercard,,debit,,US,BANCFIRST,1999-01-08 04:05:06
529881,mastercard,,credit,,CL,LIDER,1999-01-08 04:05:06
529930,mastercard,,credit,,GB,MARKS & SPENCER FINANCIAL SERVICES LTD.,1999-01-08 04:05:06
530034,mastercard,,credit,,BR,CARREFOUR,1999-01-08 04:05:06
530048,mastercard,,debit,,US,GREEN DOT,1999-01-08 04:05:06
530056,mastercard,,credit,,MX,BANAMEX,1999-01-08 04:05:06
530127,mastercard,,credit,,GB,BARCLAYCARD,1999-01-08 04:05:06
530232,mastercard,,credit,,JP,MITSUISUMITOMO,1999-01-08 04:05:06
530327,mastercard,,debit,,US,GLOBAL CASH CARD,1999-01-08 04:05:06
530371,mastercard,,credit,,CO,BANCOLOMBIA S.A.,1999-01-08 04:05:06
530373,mastercard,,credit,,CO,BANCOLOMBIA S.A.,1999-01-08 04:05:06
